1997-01-31,KkePlG,'(826, 243), (867, 902), (822, 707), (743, 321)'
1998-04-30,tZhUSK,'(559, 485), (142, 558), (642, 700), (1, 274)'
1998-06-14,qrlJzl,'(582, 639), (218, 376), (510, 3), (488, 38)'
1994-07-27,BBUVZe,'(917, 482), (993, 294), (656, 314), (672, 660)'
1999-05-28,eWjQKa,'(330, 143), (553, 848), (616, 228), (87, 860)'
1991-07-29,xcOTei,'(476, 641), (111, 544), (365, 485), (369, 23)'
1990-11-21,XExUFi,'(86, 288), (73, 357), (322, 87), (536, 134)'
1993-09-15,RtPMdM,'(690, 285), (716, 572), (155, 384), (422, 133)'
1997-01-26,arUrMF,'(440, 560), (667, 253), (174, 368), (958, 221)'
1997-07-23,mUmNJa,'(292, 667), (200, 467), (236, 69), (616, 755)'
1991-02-22,FmGTCK,'(723, 630), (657, 667), (499, 763), (919, 340)'
1995-02-11,HbZdbl,'(947, 326), (296, 576), (888, 129), (351, 103)'
1991-10-02,wYzoRF,'(540, 758), (245, 98), (81, 635), (304, 908)'
2000-03-29,raFBiy,'(118, 140), (42, 254), (847, 526), (113, 361)'
1995-11-01,vdDVEj,'(319, 597), (990, 196), (529, 643), (531, 615)'
1998-11-07,XJQIgC,'(782, 106), (975, 825), (236, 514), (579, 844)'
1992-01-25,ssnFjR,'(225, 550), (741, 458), (656, 792), (906, 831)'
1991-03-04,abCzRk,'(364, 201), (698, 733), (4, 660), (435, 465)'
1993-09-11,AaNcVL,'(577, 891), (68, 852), (542, 341), (726, 133)'
1990-10-06,HHzmSk,'(38, 73), (622, 629), (464, 668), (414, 64)'
1996-11-09,eyESde,'(448, 862), (685, 477), (504, 819), (987, 405)'
1990-02-20,uKqgaN,'(519, 637), (287, 120), (457, 371), (145, 256)'
1992-08-15,sTdqkQ,'(946, 870), (733, 414), (374, 702), (417, 382)'
1999-10-29,tWuARz,'(990, 484), (610, 701), (823, 839), (205, 281)'
1996-11-02,RXQUlV,'(853, 818), (813, 800), (660, 918), (956, 129)'
1998-04-20,eqtsek,'(738, 980), (972, 609), (971, 930), (354, 447)'
1995-09-30,kWJmXF,'(360, 68), (494, 897), (394, 337), (332, 695)'
1991-03-16,hvJSCS,'(783, 798), (496, 364), (53, 872), (399, 747)'
1992-11-18,BDucoc,'(142, 26), (266, 212), (696, 662), (787, 839)'
2000-01-28,uizctG,'(784, 461), (236, 820), (898, 58), (337, 546)'
1994-09-30,nDYPNz,'(252, 616), (167, 762), (242, 46), (301, 691)'
1996-09-16,QeMqbl,'(84, 144), (723, 46), (33, 393), (436, 995)'
1993-05-25,CIDjRo,'(560, 463), (3, 700), (867, 742), (53, 930)'
2000-06-14,cMPHYr,'(374, 201), (489, 100), (175, 498), (741, 485)'
1995-06-05,buNCGu,'(817, 828), (181, 624), (6, 614), (739, 837)'
1997-08-24,RPzTdb,'(662, 648), (44, 842), (765, 547), (653, 842)'
1992-05-25,HMUObZ,'(884, 425), (538, 615), (285, 620), (692, 489)'
1996-09-14,QqYYco,'(287, 870), (723, 589), (416, 232), (124, 163)'
1993-04-14,XtkjIV,'(319, 345), (647, 502), (123, 67), (938, 800)'
1992-05-08,tRmMbn,'(804, 474), (703, 143), (151, 840), (280, 931)'
1995-04-20,jTrlpX,'(560, 263), (833, 272), (684, 759), (713, 630)'
1990-11-26,elkwDy,'(242, 389), (581, 556), (31, 680), (960, 352)'
2000-01-25,qxwfWF,'(88, 237), (817, 650), (673, 677), (90, 43)'
1996-01-30,oTpeya,'(162, 836), (980, 949), (905, 920), (502, 665)'
1998-11-14,BSMWQp,'(580, 851), (361, 702), (271, 496), (986, 758)'
1995-02-26,ibWrVC,'(498, 257), (130, 504), (283, 439), (959, 156)'
1994-09-13,PHHXAC,'(974, 48), (652, 423), (24, 775), (613, 34)'
1992-11-05,gNUJPK,'(539, 400), (124, 781), (746, 602), (746, 543)'
1995-02-12,lulJEL,'(296, 961), (995, 560), (883, 901), (652, 647)'
2000-07-05,BWIyew,'(298, 429), (641, 204), (589, 569), (10, 69)'
1994-04-30,XPHCgZ,'(681, 961), (369, 737), (811, 398), (50, 292)'
1999-01-04,SCblLn,'(594, 608), (186, 696), (884, 835), (157, 91)'
2000-05-25,DnsYZi,'(795, 720), (40, 523), (858, 780), (560, 472)'
1998-01-10,kbMKxh,'(966, 783), (441, 347), (187, 316), (295, 121)'
1990-12-14,phtgwd,'(616, 834), (521, 317), (682, 244), (479, 819)'
1990-03-20,DiyDdc,'(408, 453), (146, 336), (518, 258), (135, 338)'
1991-04-27,aXlVFv,'(457, 158), (937, 97), (881, 278), (755, 973)'
1992-01-11,TNRdxN,'(857, 44), (892, 486), (8, 643), (76, 254)'
1995-09-30,ZkVFOx,'(739, 609), (504, 496), (808, 0), (455, 645)'
2000-05-20,ZVMqKI,'(45, 704), (196, 545), (265, 343), (24, 897)'
1990-08-05,bciMfc,'(88, 266), (968, 872), (266, 851), (422, 849)'
1998-08-21,oxEbeH,'(953, 302), (186, 304), (908, 536), (297, 384)'
1991-11-18,zUBshU,'(315, 807), (271, 406), (759, 989), (936, 14)'
1993-07-29,yJtcGn,'(524, 285), (11, 505), (462, 874), (664, 274)'
1991-07-31,viMIdf,'(930, 623), (345, 647), (296, 845), (999, 609)'
1992-06-16,lGkywo,'(401, 733), (525, 477), (900, 81), (716, 531)'
1999-06-27,GtBXWV,'(821, 748), (222, 631), (449, 680), (531, 976)'
1995-09-24,EKxDuo,'(334, 875), (455, 241), (946, 995), (943, 585)'
1990-12-22,hBdDki,'(582, 549), (92, 317), (135, 34), (833, 437)'
1997-02-18,ERdCKu,'(392, 195), (263, 242), (403, 629), (53, 406)'
1997-01-24,AhilYK,'(10, 124), (537, 9), (17, 823), (591, 596)'
1991-10-22,QSwgqd,'(957, 249), (712, 309), (383, 838), (898, 348)'
1996-06-06,FpFwMg,'(432, 700), (401, 838), (182, 342), (787, 99)'
1992-04-07,WCPcNm,'(254, 206), (670, 18), (517, 708), (177, 377)'
1997-11-16,snOApF,'(714, 224), (625, 250), (241, 532), (502, 708)'
1993-05-18,SgMJED,'(642, 942), (990, 452), (672, 497), (470, 231)'
1994-02-13,RabmHH,'(18, 870), (433, 321), (469, 675), (401, 300)'
1996-02-10,ZkEMPY,'(117, 772), (769, 223), (603, 660), (142, 150)'
1994-09-05,nVBmZF,'(581, 237), (896, 189), (919, 903), (449, 536)'
1991-04-02,BTxWnz,'(573, 668), (739, 637), (751, 240), (493, 566)'
1993-08-17,dpymrv,'(408, 382), (313, 771), (873, 653), (502, 286)'
1994-09-03,NvQyWv,'(982, 548), (401, 506), (749, 328), (881, 697)'
2000-05-08,zrJYlX,'(23, 957), (884, 853), (442, 113), (217, 99)'
1996-06-22,CaIFZv,'(415, 766), (62, 54), (55, 871), (846, 804)'
1999-11-23,reMvCO,'(958, 411), (487, 312), (993, 681), (642, 958)'
1998-05-09,mNDjgA,'(727, 88), (232, 621), (464, 823), (918, 141)'
2000-10-18,KSYAFG,'(245, 141), (598, 542), (726, 619), (762, 188)'
1999-10-05,IjBDrY,'(601, 817), (69, 69), (826, 330), (831, 229)'
1990-09-02,dWjjLM,'(540, 760), (978, 805), (9, 831), (17, 119)'
1993-01-29,NFwwQN,'(735, 463), (194, 17), (645, 753), (500, 93)'
1996-08-10,OMYlVK,'(767, 185), (816, 10), (676, 820), (139, 676)'
2000-04-24,ngrRkO,'(80, 973), (273, 677), (782, 21), (561, 836)'
1999-11-27,VbHkbq,'(192, 544), (331, 770), (86, 904), (394, 787)'
1995-08-14,RyLqQi,'(451, 611), (217, 720), (987, 57), (933, 41)'
1991-08-27,KSsPxC,'(543, 529), (644, 169), (383, 342), (638, 796)'
1994-06-31,JQurtr,'(672, 351), (504, 490), (148, 376), (54, 731)'
1990-12-24,wwxTcL,'(582, 736), (798, 803), (851, 359), (613, 992)'
1992-11-16,XCiQLI,'(574, 626), (645, 603), (468, 199), (134, 407)'
1996-09-14,dquTYp,'(875, 839), (650, 577), (445, 687), (81, 557)'
1999-06-01,PPweAi,'(479, 939), (650, 210), (408, 136), (687, 289)'
1998-08-21,bwymIb,'(108, 291), (995, 98), (269, 588), (556, 908)'
1995-05-20,OIuqBp,'(246, 298), (899, 200), (233, 373), (693, 628)'
2000-03-10,PoEzqe,'(554, 250), (456, 143), (806, 375), (494, 582)'
1995-08-03,udHPVI,'(79, 221), (490, 743), (877, 801), (165, 132)'
1991-12-04,pyBSbO,'(89, 474), (472, 865), (594, 203), (657, 136)'
1998-07-23,ktlxwH,'(782, 874), (436, 690), (94, 171), (718, 716)'
1992-07-22,PHNftL,'(856, 489), (22, 829), (651, 14), (728, 307)'
1999-04-07,rSVJcm,'(743, 239), (257, 670), (861, 712), (241, 603)'
1996-04-24,ObFKta,'(102, 695), (726, 613), (971, 420), (665, 211)'
1991-10-01,lwDBiF,'(533, 996), (231, 145), (167, 97), (745, 613)'
1998-05-29,chMokP,'(752, 259), (840, 96), (33, 309), (832, 452)'
1998-12-20,ixyyhw,'(613, 856), (926, 802), (608, 752), (12, 211)'
1999-10-25,fNmGbB,'(721, 736), (830, 437), (552, 187), (676, 974)'
1995-03-22,yzAFRY,'(557, 772), (67, 630), (229, 147), (914, 140)'
1996-04-25,nvPbMB,'(996, 101), (828, 466), (158, 168), (592, 513)'
1998-09-24,WryuzP,'(579, 543), (986, 995), (75, 274), (48, 235)'
1990-11-19,lWqIET,'(415, 414), (392, 674), (757, 452), (118, 588)'
1999-03-21,iAGqBg,'(976, 3), (594, 743), (206, 266), (700, 682)'
2000-11-18,ckTrQw,'(923, 671), (928, 305), (332, 692), (146, 80)'
1994-01-16,FLYqvb,'(755, 125), (971, 773), (101, 803), (484, 914)'
2000-11-31,vcpAHf,'(245, 516), (391, 661), (85, 862), (642, 84)'
1997-09-25,IMAkjN,'(251, 669), (349, 53), (102, 769), (471, 648)'
1992-03-29,OxcHIi,'(73, 858), (909, 109), (984, 536), (864, 805)'
1991-07-03,kyysYJ,'(96, 828), (85, 113), (711, 356), (609, 654)'
1998-11-02,bnAEuL,'(188, 212), (742, 144), (692, 466), (604, 352)'
1998-10-25,lvYkni,'(919, 84), (743, 565), (251, 190), (504, 859)'
1999-11-02,oPjIZc,'(598, 5), (368, 162), (250, 220), (196, 773)'
1997-10-17,HGWaHI,'(787, 20), (626, 769), (739, 138), (733, 646)'
1996-11-30,FxdNIP,'(986, 691), (922, 871), (201, 818), (905, 539)'
1993-02-28,VRvJrd,'(790, 883), (348, 272), (908, 844), (710, 496)'
1996-03-25,WbtLos,'(727, 957), (25, 837), (876, 116), (457, 343)'
1998-12-28,jOHEjb,'(965, 4), (2, 800), (122, 634), (47, 819)'
1998-02-12,HzTrgG,'(643, 875), (317, 991), (770, 604), (501, 72)'
1999-05-19,NwxxeM,'(192, 1), (659, 897), (865, 859), (68, 465)'
1998-08-21,bvWYGt,'(188, 718), (672, 235), (917, 839), (722, 204)'
1995-02-02,plaVRM,'(204, 607), (329, 631), (130, 53), (741, 70)'
1997-03-18,mfccfc,'(103, 28), (625, 575), (477, 318), (923, 689)'
1994-11-22,YKzLgL,'(273, 227), (999, 927), (536, 316), (841, 851)'
1990-09-07,qCLkmX,'(799, 991), (597, 229), (502, 630), (130, 555)'
2000-05-18,pUiXIX,'(436, 363), (776, 424), (59, 647), (644, 973)'
1992-04-27,sceydj,'(447, 239), (961, 174), (929, 793), (469, 302)'
1991-04-10,XPPDcI,'(982, 415), (48, 903), (730, 303), (648, 64)'
1994-04-01,AyvCPC,'(132, 398), (966, 539), (665, 169), (491, 337)'
1997-02-14,RFXGuz,'(213, 701), (39, 647), (867, 787), (50, 609)'
1990-11-27,tnQynJ,'(383, 486), (927, 505), (311, 364), (2, 878)'
1993-06-28,fknFNq,'(334, 231), (62, 128), (909, 358), (864, 729)'
1999-08-02,WdUHvC,'(885, 760), (938, 396), (869, 27), (217, 884)'
1998-09-03,dSpUro,'(736, 960), (839, 6), (143, 825), (717, 766)'
1997-05-25,BGLmFp,'(538, 424), (583, 717), (940, 842), (692, 498)'
1993-01-27,PhAdku,'(833, 623), (824, 332), (874, 569), (49, 836)'
1992-08-12,xdfTjZ,'(356, 749), (589, 761), (383, 536), (901, 586)'
1996-01-22,vbIsro,'(898, 520), (227, 908), (560, 328), (288, 49)'
1992-03-31,ocLunj,'(627, 167), (993, 669), (580, 481), (768, 680)'
1992-09-29,hGdtoR,'(272, 941), (800, 727), (487, 698), (391, 253)'
1999-10-20,IAaXhh,'(826, 858), (609, 330), (37, 760), (896, 854)'
2000-05-27,wEfEmJ,'(798, 783), (875, 187), (672, 255), (599, 149)'
1993-02-12,GxLYsW,'(104, 5), (990, 462), (455, 866), (898, 266)'
2000-12-07,sSCzAC,'(354, 212), (596, 791), (532, 24), (366, 752)'
1998-01-28,OSnWtV,'(42, 281), (154, 684), (803, 324), (956, 539)'
1994-03-15,dxvIGe,'(306, 586), (830, 144), (77, 903), (411, 454)'
2000-03-04,mQshIO,'(879, 808), (62, 775), (841, 193), (869, 330)'
1997-07-23,Txktia,'(904, 65), (494, 387), (365, 424), (664, 119)'
1997-01-06,RcCzqP,'(388, 628), (995, 784), (871, 435), (84, 970)'
1997-06-26,XYRKzL,'(444, 747), (729, 29), (613, 984), (765, 649)'
2000-06-19,WTLdFe,'(860, 551), (152, 67), (500, 117), (726, 404)'
2000-11-13,TxKxdZ,'(206, 105), (216, 983), (97, 179), (304, 918)'
1997-01-05,QMvSZT,'(59, 492), (550, 931), (332, 732), (42, 280)'
1993-07-12,gtDCpQ,'(793, 121), (680, 833), (159, 66), (281, 501)'
1994-08-01,crWXks,'(667, 695), (699, 430), (897, 225), (99, 230)'
1993-09-05,wbwsPk,'(411, 501), (62, 924), (786, 315), (603, 369)'
1990-04-07,OVxhOe,'(492, 802), (883, 908), (652, 466), (940, 12)'
1991-02-10,NQSDGq,'(846, 750), (762, 556), (757, 108), (454, 316)'
1995-11-14,zFrbtJ,'(641, 902), (370, 492), (402, 339), (951, 594)'
1991-11-28,YbrzOV,'(24, 533), (3, 970), (109, 345), (435, 905)'
2000-05-04,iOYJUw,'(126, 867), (711, 899), (536, 275), (736, 865)'
1992-06-08,hkgeEm,'(614, 724), (402, 155), (282, 815), (73, 845)'
1994-11-04,YzEbhP,'(963, 758), (364, 764), (479, 88), (967, 9)'
1996-11-29,OidwCI,'(252, 508), (664, 433), (548, 84), (602, 61)'
1999-04-28,OhwhNC,'(730, 380), (671, 765), (763, 283), (716, 541)'
1991-04-16,gCYMss,'(322, 694), (467, 854), (324, 788), (720, 322)'
2000-07-06,pUTUbO,'(528, 555), (517, 846), (570, 245), (258, 927)'
1999-05-07,dyoSgz,'(260, 355), (18, 249), (983, 479), (455, 941)'
1992-04-26,LDgvJB,'(711, 778), (839, 94), (247, 177), (922, 694)'
1996-06-15,QIrUMy,'(292, 678), (278, 582), (415, 578), (362, 685)'
1992-03-23,ovjvEk,'(302, 659), (46, 290), (825, 922), (719, 224)'
1992-06-24,tJAbII,'(617, 449), (876, 615), (327, 7), (758, 8)'
1995-02-14,VkNkHz,'(843, 174), (655, 471), (854, 47), (161, 143)'
1990-05-15,zgJQfl,'(784, 61), (919, 314), (439, 133), (484, 869)'
1995-12-23,fwDNDO,'(626, 556), (116, 983), (220, 945), (444, 908)'
1993-06-03,sVBVDF,'(286, 115), (116, 698), (973, 784), (774, 510)'
1997-09-24,MZdpzO,'(945, 816), (929, 437), (877, 282), (866, 28)'
1991-09-13,YwqQTE,'(804, 576), (986, 109), (528, 24), (118, 594)'
1992-07-06,Rkgild,'(228, 984), (715, 337), (240, 191), (241, 21)'
1993-06-08,SrOPhD,'(549, 422), (60, 373), (294, 278), (538, 702)'
1995-05-21,tAilIq,'(181, 148), (629, 973), (230, 24), (45, 665)'
1992-09-06,OkNzJw,'(735, 643), (181, 744), (491, 997), (351, 338)'
1998-08-06,QCuPMO,'(114, 426), (682, 591), (195, 347), (918, 339)'
1999-05-25,AqBLwI,'(612, 484), (332, 832), (973, 820), (264, 737)'
1998-04-03,rjCllg,'(935, 455), (841, 976), (631, 82), (889, 650)'
1992-03-19,DyCiga,'(802, 207), (635, 549), (484, 141), (253, 364)'
1993-03-02,NWmqiB,'(168, 805), (833, 694), (583, 626), (348, 521)'
1994-10-02,oxIKHv,'(277, 47), (565, 247), (603, 470), (220, 681)'
1992-09-26,gHKwQa,'(221, 27), (942, 164), (991, 135), (375, 550)'
1992-11-23,qqqNTC,'(643, 641), (118, 973), (454, 915), (328, 620)'
1995-04-12,axMRUL,'(133, 631), (684, 653), (515, 184), (162, 919)'
1996-03-13,UtEiOa,'(948, 343), (822, 115), (524, 266), (989, 473)'
1999-12-29,CUaqwE,'(511, 129), (445, 291), (995, 604), (350, 957)'
2000-11-07,iMyRTK,'(65, 880), (652, 155), (964, 601), (487, 167)'
1998-03-14,YMgpxA,'(418, 897), (81, 74), (954, 52), (112, 4)'
1999-09-30,ZhQAGr,'(517, 549), (467, 770), (222, 877), (133, 642)'
1995-04-01,SiUVjz,'(958, 981), (348, 946), (226, 160), (189, 991)'
1996-04-12,eqYmyH,'(675, 567), (7, 850), (974, 565), (871, 61)'
1991-03-31,CSCqkI,'(940, 129), (501, 88), (76, 958), (931, 799)'
1993-11-10,MTfAFv,'(4, 33), (889, 466), (272, 702), (606, 248)'
1998-08-24,FfkHUE,'(86, 237), (774, 990), (440, 202), (107, 465)'
1990-07-06,aQyOBY,'(732, 160), (401, 64), (376, 395), (99, 522)'
1995-09-17,XIpxkZ,'(941, 239), (110, 817), (220, 201), (448, 239)'
2000-03-16,MwOcth,'(79, 662), (583, 596), (856, 656), (498, 300)'
1991-09-25,ErlCfb,'(429, 944), (41, 574), (321, 798), (649, 968)'
2000-05-07,jLUrkn,'(290, 637), (111, 630), (412, 688), (242, 47)'
1992-01-31,ynZiPr,'(891, 594), (430, 436), (0, 363), (503, 9)'
1998-07-30,aabozm,'(642, 683), (782, 248), (472, 861), (462, 163)'
1993-04-10,PrNTot,'(672, 123), (955, 15), (359, 456), (49, 212)'
1993-02-08,PEjaQI,'(372, 377), (392, 72), (955, 299), (730, 119)'
1992-02-08,urwJxL,'(213, 699), (86, 587), (964, 440), (343, 145)'
1996-10-25,aqoSLn,'(770, 684), (261, 507), (59, 393), (959, 833)'
1998-10-03,rDXhSq,'(97, 524), (355, 417), (324, 284), (20, 331)'
1996-08-19,IyVQKU,'(146, 647), (879, 287), (926, 131), (229, 350)'
1995-02-02,XurNMK,'(274, 927), (355, 919), (163, 944), (103, 404)'
1996-06-12,bPuOLw,'(703, 784), (434, 539), (664, 544), (700, 588)'
1993-11-05,SchEoh,'(201, 861), (754, 171), (869, 654), (335, 911)'
1990-10-11,QGuTKv,'(924, 931), (474, 481), (59, 949), (629, 244)'
2000-04-25,netaQJ,'(465, 470), (67, 80), (330, 970), (108, 859)'
1991-10-19,nGOvrb,'(470, 582), (612, 767), (821, 92), (744, 868)'
2000-09-22,vEeJZo,'(887, 123), (788, 647), (68, 55), (771, 80)'
2000-10-06,YClynf,'(783, 990), (221, 96), (962, 821), (72, 943)'
1990-05-09,JGVjTJ,'(496, 615), (291, 251), (53, 825), (59, 720)'
1993-10-27,DpwHNI,'(564, 158), (696, 336), (135, 833), (62, 609)'
2000-05-10,uFDDsU,'(127, 525), (402, 531), (838, 559), (630, 347)'
1994-11-12,aHZZbK,'(568, 948), (265, 882), (325, 10), (961, 97)'
1990-06-23,upnLmm,'(995, 211), (474, 77), (322, 155), (730, 690)'
2000-12-15,QeAYto,'(600, 913), (208, 575), (844, 478), (258, 254)'
1990-12-25,useZOI,'(19, 837), (458, 905), (332, 682), (346, 612)'
1992-06-12,gUrCGa,'(881, 851), (332, 815), (14, 819), (28, 125)'
1997-01-09,YMeFuG,'(31, 711), (337, 756), (598, 701), (575, 415)'
1990-07-09,amhoqq,'(933, 421), (25, 860), (398, 331), (735, 771)'
1998-10-25,ywRoXe,'(613, 65), (68, 928), (523, 84), (389, 82)'
1994-08-18,jsvxqw,'(762, 489), (3, 946), (71, 939), (732, 23)'
1996-01-11,YHKhkD,'(545, 230), (789, 55), (390, 990), (149, 503)'
1998-11-21,tptYOn,'(270, 700), (233, 748), (956, 607), (286, 324)'
1996-02-23,okVqiR,'(417, 554), (479, 672), (392, 510), (774, 49)'
1999-08-29,nEQsfj,'(504, 302), (773, 496), (406, 291), (183, 973)'
2000-02-04,HcVQib,'(288, 931), (821, 793), (809, 579), (183, 212)'
1990-12-07,YIUDwa,'(754, 410), (649, 806), (39, 132), (275, 399)'
1996-11-28,OJKeTc,'(662, 597), (88, 319), (50, 180), (135, 223)'
1999-04-03,MOejFJ,'(518, 470), (98, 73), (74, 834), (571, 646)'
1996-04-01,ksnLkd,'(20, 858), (492, 145), (579, 114), (750, 991)'
1993-03-01,qjmsTS,'(949, 158), (782, 236), (519, 630), (117, 689)'
1994-05-05,esYBSt,'(174, 431), (737, 842), (161, 474), (982, 353)'
2000-03-05,SqsBnX,'(35, 582), (193, 89), (899, 692), (739, 154)'
1996-09-19,wclksM,'(472, 48), (945, 880), (312, 11), (577, 287)'
1998-06-22,ciGBKr,'(970, 374), (261, 249), (834, 255), (446, 393)'
1994-05-05,ocgXvX,'(114, 322), (270, 995), (577, 599), (714, 942)'
1999-07-08,DBmJus,'(894, 696), (653, 728), (778, 186), (647, 256)'
1996-09-31,kcotos,'(47, 192), (394, 965), (409, 390), (128, 196)'
2000-06-30,bsnThF,'(671, 847), (944, 530), (576, 803), (706, 346)'
1995-05-05,uvGMQz,'(187, 999), (306, 87), (425, 418), (972, 629)'
1993-03-02,miVZSB,'(793, 752), (151, 205), (53, 807), (949, 850)'
1992-11-01,qAWhCA,'(201, 941), (608, 685), (776, 855), (118, 375)'
1993-08-04,fRkICm,'(887, 173), (543, 336), (3, 327), (274, 324)'
1993-03-03,pvkccR,'(356, 872), (928, 201), (138, 83), (666, 694)'
1996-03-18,KoFRGv,'(112, 637), (600, 553), (268, 617), (208, 161)'
2000-04-15,bUZzKk,'(667, 923), (752, 49), (61, 730), (546, 825)'
1991-03-03,oJvNlP,'(541, 398), (969, 828), (670, 134), (102, 311)'
1990-03-06,FgAbfO,'(942, 609), (420, 471), (980, 776), (566, 922)'
1998-11-15,aznrRH,'(673, 991), (212, 750), (875, 706), (358, 960)'
1996-03-26,UWiKMm,'(670, 887), (173, 138), (292, 181), (352, 66)'
1995-11-14,DOHHZd,'(142, 599), (183, 939), (816, 131), (879, 619)'
1997-05-15,mgXChF,'(244, 436), (897, 320), (621, 825), (673, 637)'
1995-06-24,gFIrcq,'(206, 579), (8, 454), (204, 617), (48, 5)'
1994-05-31,cNMUxC,'(982, 908), (876, 774), (79, 415), (160, 837)'
1998-10-01,mLdKup,'(617, 428), (803, 562), (646, 391), (499, 128)'
1993-04-16,fCKIls,'(195, 585), (93, 531), (553, 31), (159, 352)'
1993-12-25,xjrfQk,'(679, 781), (682, 857), (387, 909), (1, 395)'
1999-11-09,XGACin,'(946, 719), (468, 797), (320, 827), (480, 179)'
1991-02-02,oAsnkR,'(338, 839), (221, 506), (228, 33), (580, 153)'
1990-12-26,vAlZHG,'(260, 746), (883, 420), (234, 18), (661, 627)'
1998-06-10,Gvlkam,'(496, 410), (77, 255), (879, 759), (726, 263)'
1994-07-11,kChvNu,'(347, 527), (739, 839), (8, 913), (722, 111)'
1991-07-06,rmObOx,'(972, 948), (454, 828), (361, 40), (546, 850)'
1993-06-16,mHIKQf,'(451, 772), (150, 794), (800, 600), (433, 909)'
1994-11-06,IZTKwx,'(101, 261), (900, 998), (540, 671), (568, 465)'
2000-11-30,aYiVBH,'(758, 851), (895, 636), (964, 769), (160, 881)'
1992-03-31,bjiOmr,'(282, 967), (353, 843), (314, 631), (410, 896)'
1996-04-23,qFIwHs,'(938, 586), (94, 347), (193, 679), (65, 374)'
1992-02-09,tuNpzn,'(245, 641), (260, 534), (276, 432), (310, 719)'
2000-09-19,INodkx,'(531, 227), (816, 871), (190, 13), (545, 841)'
1990-06-03,CjZPzA,'(686, 58), (863, 691), (674, 609), (883, 628)'
1992-12-03,DScBWP,'(670, 280), (102, 229), (440, 703), (647, 40)'
1996-09-31,yHhcoC,'(923, 638), (653, 10), (484, 530), (62, 89)'
1991-10-28,bQYfkC,'(508, 318), (726, 109), (513, 58), (768, 893)'
1996-11-29,RluRXh,'(478, 90), (325, 425), (135, 3), (745, 826)'
1998-06-13,lhpqWR,'(851, 594), (409, 93), (66, 209), (395, 207)'
1997-11-01,zqTkkj,'(814, 337), (713, 739), (226, 885), (3, 127)'
2000-12-30,YqgloM,'(777, 294), (352, 789), (144, 86), (520, 531)'
1996-07-21,JNQMgr,'(498, 544), (83, 851), (613, 324), (239, 539)'
1994-08-06,OAZeVp,'(727, 458), (129, 103), (766, 412), (963, 508)'
1990-01-31,nkcOBT,'(859, 104), (514, 313), (251, 636), (631, 201)'
1990-06-20,HkBDdB,'(24, 448), (905, 913), (18, 93), (393, 496)'
1998-08-19,IhRzos,'(554, 40), (274, 800), (962, 105), (550, 463)'
1990-06-06,NXZtWn,'(17, 293), (759, 537), (337, 988), (446, 623)'
1993-11-08,GyjqNK,'(535, 114), (275, 473), (448, 635), (243, 136)'
1990-03-20,tJYyeX,'(335, 988), (638, 237), (918, 189), (711, 709)'
1990-06-15,FSxTdL,'(678, 94), (196, 752), (176, 416), (942, 644)'
1992-07-03,dJdkri,'(537, 114), (385, 71), (67, 758), (855, 721)'
1998-11-08,jniWgH,'(793, 441), (938, 861), (427, 812), (43, 415)'
1991-12-20,tCIhEn,'(665, 710), (298, 860), (394, 396), (346, 553)'
1990-04-07,qwWjBZ,'(45, 506), (2, 401), (983, 877), (503, 234)'
1993-04-06,VowNnN,'(512, 747), (472, 798), (305, 327), (404, 413)'
1991-02-01,gLQGFq,'(914, 152), (238, 577), (391, 803), (95, 648)'
1995-07-18,wGCuiu,'(367, 814), (538, 604), (85, 97), (486, 962)'
1999-08-06,ROFmps,'(960, 492), (680, 441), (292, 854), (754, 583)'
1992-02-23,NtHYPF,'(972, 540), (958, 718), (926, 528), (155, 94)'
1999-09-05,JrvfDn,'(946, 94), (599, 373), (226, 215), (293, 148)'
1999-11-14,tTYbXL,'(68, 400), (372, 519), (21, 290), (938, 930)'
1995-08-09,TNtxQc,'(57, 916), (831, 811), (318, 878), (848, 282)'
1993-03-11,ojJacq,'(332, 198), (949, 836), (312, 938), (995, 998)'
1997-05-13,imnijA,'(366, 2), (487, 146), (31, 303), (585, 327)'
1999-05-05,glNnPm,'(616, 754), (847, 873), (674, 542), (208, 538)'
1997-10-10,sPiSOJ,'(286, 572), (548, 152), (589, 79), (289, 262)'
1992-05-02,aXqrlR,'(941, 134), (402, 137), (545, 208), (566, 570)'
1998-03-21,AgKFdJ,'(952, 928), (290, 827), (523, 236), (31, 465)'
1994-08-25,LCYjUn,'(446, 460), (102, 877), (157, 462), (42, 124)'
2000-02-05,GvDwou,'(728, 144), (24, 693), (823, 683), (197, 173)'
1999-08-10,wQBTZC,'(267, 803), (570, 257), (849, 142), (240, 294)'
1999-09-29,AbluOl,'(419, 198), (128, 801), (301, 890), (15, 255)'
1995-12-04,jhdVvx,'(404, 380), (776, 971), (602, 505), (943, 529)'
2000-07-10,CxtkRR,'(48, 326), (635, 13), (215, 588), (921, 802)'
1990-06-13,IGbyRJ,'(405, 727), (354, 239), (679, 9), (824, 756)'
1990-02-03,ULkhHV,'(37, 434), (374, 7), (334, 49), (243, 368)'
1999-11-08,cMZYwT,'(433, 107), (567, 764), (664, 659), (424, 571)'
1991-03-30,NnjNhe,'(325, 821), (461, 248), (436, 878), (579, 192)'
1992-08-19,BmTOhp,'(306, 412), (88, 59), (47, 386), (897, 610)'
1990-12-03,fioeAP,'(282, 516), (730, 505), (790, 249), (372, 271)'
