'(618, 312), (185, 395), (632, 617), (735, 889)',H9,1995-04-18
'(155, 220), (60, 875), (478, 329), (577, 40)',H6,1991-12-25
'(681, 724), (206, 821), (412, 911), (180, 399)',H14,1997-01-06
'(120, 427), (432, 757), (22, 856), (448, 843)',H16,1990-05-24
'(977, 368), (189, 20), (749, 628), (969, 341)',H11,1990-07-02
'(911, 868), (517, 607), (588, 497), (585, 382)',H8,1999-12-15
'(751, 287), (600, 598), (920, 547), (862, 4)',H6,1996-11-01
'(645, 687), (184, 409), (336, 76), (282, 140)',H17,1992-03-07
'(961, 652), (380, 116), (666, 866), (166, 918)',H8,1993-06-21
'(816, 347), (607, 896), (247, 535), (544, 482)',H19,1996-04-05
'(333, 256), (781, 681), (860, 727), (730, 987)',H13,1998-08-25
'(611, 878), (816, 921), (362, 829), (671, 218)',H6,1995-01-27
'(673, 864), (402, 815), (94, 367), (877, 850)',H19,1990-07-04
'(693, 113), (38, 912), (729, 741), (876, 497)',H7,1996-06-18
'(103, 414), (439, 589), (360, 226), (55, 634)',H7,1994-11-19
'(876, 340), (28, 512), (214, 440), (846, 280)',H8,1990-11-20
'(221, 56), (895, 442), (341, 484), (11, 47)',H16,1992-11-22
'(168, 373), (871, 877), (88, 186), (436, 502)',H5,2000-08-12
'(126, 404), (537, 924), (128, 386), (908, 463)',H6,1999-04-08
'(924, 987), (944, 280), (795, 747), (311, 953)',H18,2000-12-13
'(557, 210), (258, 65), (723, 112), (153, 961)',H3,1994-05-16
'(75, 748), (775, 151), (717, 951), (660, 346)',H9,1999-11-11
'(82, 266), (745, 290), (9, 576), (253, 432)',H3,2000-09-03
'(16, 467), (386, 644), (909, 922), (884, 718)',H8,1995-11-09
'(448, 614), (792, 837), (496, 885), (799, 260)',H4,1997-07-24
'(165, 205), (286, 266), (592, 716), (262, 614)',H19,2000-04-24
'(859, 525), (312, 251), (148, 131), (634, 364)',H16,1990-11-20
'(970, 607), (627, 376), (360, 411), (172, 920)',H4,1999-06-01
'(611, 604), (408, 744), (200, 211), (820, 513)',H16,1999-10-06
'(687, 875), (267, 51), (41, 176), (378, 977)',H19,1991-03-12
'(562, 285), (950, 200), (549, 877), (502, 454)',H2,1998-05-15
'(548, 857), (226, 558), (133, 878), (498, 772)',H19,1991-06-16
'(847, 365), (48, 514), (491, 317), (827, 886)',H18,1994-12-12
'(632, 468), (878, 872), (745, 682), (709, 253)',H17,1992-03-07
'(743, 210), (894, 522), (742, 999), (803, 560)',H12,1991-06-03
'(513, 618), (133, 440), (719, 235), (595, 720)',H11,1997-04-30
'(935, 968), (576, 982), (320, 832), (594, 728)',H1,1994-11-06
'(549, 973), (867, 268), (942, 820), (128, 375)',H12,1995-07-19
'(554, 461), (946, 37), (844, 363), (965, 631)',H14,1991-06-22
'(886, 642), (604, 235), (186, 75), (513, 464)',H12,1998-06-19
'(310, 338), (231, 862), (221, 636), (88, 157)',H3,1992-04-28
'(386, 681), (331, 808), (133, 753), (990, 313)',H12,1999-02-23
'(960, 31), (141, 928), (787, 336), (533, 553)',H16,1990-10-24
'(362, 420), (405, 780), (996, 883), (270, 880)',H7,1995-01-06
'(134, 227), (613, 821), (399, 101), (799, 778)',H8,1992-03-27
'(81, 465), (296, 476), (604, 896), (255, 73)',H12,1993-02-24
'(482, 449), (319, 114), (283, 915), (763, 420)',H3,1997-07-06
'(323, 505), (545, 490), (35, 922), (654, 669)',H18,1991-02-27
'(614, 370), (699, 318), (412, 96), (144, 541)',H7,1993-08-29
'(56, 830), (131, 673), (972, 292), (337, 696)',H8,1991-07-10
'(817, 558), (396, 2), (896, 287), (450, 645)',H17,1994-10-06
'(828, 691), (834, 325), (403, 789), (823, 527)',H15,2000-10-12
'(800, 116), (914, 77), (29, 962), (262, 348)',H10,1992-11-15
'(775, 610), (957, 315), (143, 728), (342, 679)',H11,1995-11-04
'(969, 313), (548, 865), (6, 513), (734, 822)',H18,1998-10-02
'(309, 261), (435, 303), (861, 865), (563, 296)',H14,1994-03-09
'(678, 189), (583, 114), (73, 453), (57, 268)',H13,1990-03-23
'(75, 625), (331, 654), (501, 151), (831, 189)',H16,1993-02-18
'(251, 64), (968, 329), (900, 197), (467, 601)',H3,1991-11-21
'(374, 217), (430, 206), (520, 991), (719, 839)',H5,1995-04-28
'(301, 662), (225, 901), (403, 932), (516, 971)',H12,2000-07-18
'(29, 182), (627, 814), (532, 954), (926, 463)',H3,1995-07-19
'(393, 652), (351, 754), (645, 153), (826, 258)',H9,1997-03-20
'(936, 664), (802, 114), (280, 502), (97, 328)',H12,2000-05-21
'(949, 767), (577, 370), (996, 639), (17, 88)',H2,1998-04-14
'(710, 852), (120, 134), (458, 519), (8, 116)',H4,1999-01-10
'(751, 455), (304, 175), (34, 68), (373, 60)',H15,1999-02-20
'(275, 359), (738, 974), (492, 342), (863, 874)',H4,1991-02-05
'(476, 896), (952, 105), (80, 906), (249, 879)',H7,1993-07-25
'(306, 461), (0, 856), (616, 740), (388, 867)',H13,2000-04-13
'(961, 55), (706, 58), (941, 525), (366, 445)',H9,1992-02-10
'(921, 940), (715, 57), (621, 467), (766, 461)',H1,1998-05-27
'(847, 337), (883, 563), (95, 265), (687, 703)',H13,1994-04-02
'(608, 939), (329, 904), (350, 312), (756, 610)',H19,2000-10-29
'(376, 788), (464, 335), (485, 584), (807, 406)',H1,1991-06-06
'(216, 446), (3, 264), (493, 503), (232, 151)',H13,1998-09-08
'(371, 628), (849, 954), (595, 454), (87, 105)',H14,1993-04-12
'(497, 917), (894, 107), (377, 404), (350, 990)',H11,1990-01-15
'(791, 553), (724, 564), (756, 841), (662, 454)',H7,1996-10-20
'(219, 406), (930, 942), (549, 654), (678, 710)',H16,1993-09-08
'(449, 268), (458, 4), (630, 60), (225, 198)',H4,1990-05-20
'(367, 551), (886, 560), (655, 908), (101, 417)',H19,1995-04-10
'(397, 58), (40, 736), (563, 683), (908, 721)',H5,1998-04-25
'(257, 888), (640, 982), (315, 49), (101, 340)',H19,1994-05-27
'(268, 789), (849, 464), (323, 414), (358, 57)',H11,1991-11-05
'(40, 962), (811, 516), (170, 350), (286, 729)',H2,1998-09-12
'(747, 739), (702, 647), (363, 401), (239, 989)',H3,1993-09-25
'(45, 335), (73, 32), (905, 981), (883, 344)',H11,1998-11-12
'(391, 56), (295, 798), (269, 871), (691, 39)',H8,1995-01-26
'(611, 11), (498, 194), (277, 754), (176, 962)',H15,1991-08-28
'(375, 842), (112, 616), (114, 876), (239, 581)',H8,1992-04-06
'(514, 488), (395, 726), (234, 720), (38, 310)',H17,1990-10-30
'(465, 568), (819, 27), (368, 868), (175, 42)',H3,1993-09-20
'(106, 615), (411, 307), (539, 619), (677, 219)',H8,1990-11-06
'(420, 892), (532, 764), (201, 389), (165, 651)',H7,1993-04-01
'(194, 643), (160, 541), (728, 70), (754, 559)',H19,1996-02-07
'(423, 709), (980, 430), (983, 16), (973, 870)',H6,1990-11-11
'(7, 829), (749, 185), (585, 871), (479, 781)',H19,1999-05-03
'(945, 631), (536, 254), (737, 188), (806, 507)',H1,1999-09-28
'(347, 600), (287, 785), (770, 661), (648, 264)',H15,1992-07-01
'(765, 471), (880, 991), (389, 172), (458, 892)',H2,1995-03-29
'(593, 971), (137, 900), (251, 684), (150, 189)',H14,1992-09-08
'(313, 359), (285, 735), (559, 307), (448, 870)',H10,1999-04-07
'(930, 604), (331, 16), (509, 971), (402, 792)',H19,1998-07-18
'(381, 50), (849, 222), (865, 97), (169, 862)',H9,1994-02-24
'(883, 833), (843, 170), (444, 267), (169, 961)',H1,1994-12-08
'(133, 286), (588, 497), (579, 392), (662, 945)',H4,1996-02-03
'(163, 670), (67, 966), (829, 548), (512, 533)',H9,1998-05-31
'(816, 833), (678, 710), (21, 959), (548, 125)',H1,1992-11-18
'(597, 142), (823, 925), (604, 199), (218, 782)',H17,2000-07-13
'(828, 64), (123, 222), (830, 783), (509, 844)',H1,1998-05-27
'(932, 898), (73, 73), (32, 638), (115, 210)',H14,1999-12-08
'(556, 729), (973, 402), (371, 338), (15, 556)',H10,1992-07-14
'(253, 48), (279, 57), (985, 681), (969, 585)',H4,1993-01-03
'(754, 29), (314, 60), (879, 127), (869, 776)',H17,1994-07-11
'(969, 201), (246, 610), (161, 815), (809, 71)',H8,1995-05-16
'(184, 696), (423, 475), (457, 223), (236, 94)',H5,1995-06-17
'(911, 606), (726, 968), (912, 402), (154, 709)',H9,1997-09-15
'(483, 154), (406, 468), (860, 48), (883, 210)',H5,1998-07-01
'(475, 299), (75, 136), (508, 505), (838, 90)',H2,1995-02-14
'(509, 976), (461, 728), (781, 10), (616, 697)',H2,1993-08-22
'(498, 62), (769, 987), (519, 762), (605, 844)',H7,1995-06-25
'(115, 934), (713, 688), (567, 754), (208, 55)',H16,1990-12-15
'(4, 65), (744, 213), (635, 661), (96, 650)',H16,1996-01-22
'(764, 539), (739, 46), (627, 827), (735, 958)',H6,1997-03-24
'(145, 465), (540, 997), (782, 526), (83, 412)',H13,1995-04-09
'(79, 182), (947, 516), (318, 334), (164, 242)',H13,2000-07-06
'(660, 413), (288, 286), (233, 576), (550, 863)',H18,1992-12-13
'(467, 715), (202, 137), (804, 467), (825, 972)',H15,1997-07-26
'(944, 512), (785, 603), (514, 646), (195, 917)',H3,2000-10-28
'(527, 931), (304, 490), (64, 845), (350, 83)',H1,1997-08-14
'(992, 452), (285, 780), (988, 703), (637, 176)',H12,1999-03-19
'(873, 188), (276, 884), (990, 662), (441, 264)',H15,1996-04-30
'(418, 444), (193, 396), (470, 452), (915, 121)',H3,1999-11-12
'(629, 919), (604, 241), (361, 671), (920, 314)',H17,1994-01-09
'(528, 11), (491, 67), (461, 143), (110, 977)',H19,1990-05-06
'(547, 407), (139, 736), (52, 393), (556, 587)',H5,1999-12-19
'(881, 652), (94, 325), (822, 775), (254, 786)',H6,1997-10-23
'(295, 165), (529, 984), (636, 366), (777, 387)',H8,1995-07-31
'(578, 199), (155, 855), (669, 798), (261, 525)',H13,1998-10-17
'(640, 873), (729, 923), (440, 176), (407, 608)',H5,1996-08-15
'(261, 64), (230, 459), (101, 907), (624, 449)',H8,1997-06-25
'(637, 542), (619, 219), (689, 733), (646, 907)',H4,1996-06-22
'(928, 799), (569, 583), (141, 185), (924, 462)',H19,1995-09-22
'(656, 313), (853, 535), (48, 710), (245, 68)',H12,1997-10-19
'(41, 566), (530, 323), (895, 995), (655, 619)',H8,1999-02-05
'(488, 459), (463, 243), (623, 353), (382, 741)',H3,1996-07-18
'(866, 864), (948, 159), (872, 556), (569, 728)',H12,1996-10-10
'(45, 343), (239, 271), (33, 813), (549, 609)',H13,2000-03-16
'(236, 962), (376, 354), (728, 470), (776, 596)',H6,1990-11-29
'(67, 54), (476, 781), (506, 595), (897, 201)',H16,2000-05-23
'(606, 688), (785, 434), (422, 371), (952, 67)',H16,1994-06-28
'(816, 426), (621, 959), (269, 399), (995, 710)',H1,1994-06-20
'(814, 930), (816, 34), (71, 96), (708, 259)',H5,1994-01-20
'(500, 82), (402, 37), (441, 587), (190, 888)',H17,1997-07-04
'(575, 90), (376, 263), (906, 942), (375, 859)',H18,1997-05-13
'(254, 290), (947, 541), (871, 175), (437, 386)',H3,1998-03-22
'(727, 200), (179, 739), (960, 416), (990, 791)',H14,1999-04-26
'(986, 564), (573, 885), (133, 564), (68, 497)',H11,1996-03-09
'(869, 534), (864, 591), (604, 115), (82, 371)',H9,1998-12-28
'(986, 59), (388, 641), (897, 50), (210, 311)',H13,1993-12-15
'(332, 760), (123, 294), (862, 826), (579, 533)',H18,1994-09-06
'(582, 573), (585, 156), (395, 429), (450, 645)',H18,1991-02-12
'(958, 532), (766, 239), (852, 857), (407, 950)',H2,1991-03-20
'(504, 819), (605, 140), (366, 742), (883, 84)',H2,1991-09-08
'(125, 751), (825, 424), (328, 89), (119, 18)',H17,1991-06-08
'(575, 543), (750, 108), (684, 823), (658, 149)',H4,1999-06-31
'(466, 627), (318, 503), (849, 553), (284, 308)',H8,1993-05-23
'(323, 796), (804, 385), (62, 761), (781, 113)',H5,1992-12-13
'(754, 21), (378, 509), (446, 275), (425, 480)',H16,1996-01-03
'(49, 542), (29, 747), (478, 939), (246, 95)',H2,1993-04-12
'(237, 748), (792, 638), (67, 742), (662, 70)',H13,1999-04-04
'(776, 569), (619, 27), (400, 277), (547, 83)',H1,1990-10-31
'(437, 768), (934, 10), (930, 604), (666, 212)',H11,1993-08-21
'(513, 970), (466, 225), (815, 791), (677, 182)',H9,1998-08-08
'(613, 568), (187, 434), (90, 658), (213, 600)',H6,1994-08-21
'(968, 691), (638, 755), (408, 692), (616, 759)',H7,1990-09-28
'(959, 590), (456, 388), (224, 488), (608, 693)',H12,1995-08-30
'(874, 301), (784, 103), (411, 39), (915, 660)',H9,1990-09-09
'(712, 18), (959, 941), (99, 640), (477, 116)',H14,1994-11-28
'(874, 535), (358, 511), (429, 169), (97, 755)',H13,1998-05-08
'(183, 117), (834, 906), (169, 974), (844, 379)',H2,1996-07-07
'(2, 607), (567, 820), (977, 559), (388, 884)',H1,1991-06-04
'(589, 743), (595, 798), (605, 173), (217, 85)',H14,1991-04-12
'(754, 118), (982, 371), (783, 386), (355, 625)',H12,2000-04-28
'(73, 383), (659, 541), (772, 177), (923, 721)',H7,1994-08-10
'(85, 597), (171, 847), (428, 71), (650, 925)',H9,1996-12-26
'(451, 303), (531, 131), (68, 945), (529, 560)',H10,1997-05-24
'(682, 484), (517, 323), (989, 528), (584, 239)',H18,1996-01-21
'(760, 697), (400, 778), (326, 627), (971, 906)',H11,1995-07-08
'(272, 132), (176, 435), (346, 283), (960, 480)',H9,1990-02-19
'(360, 397), (617, 640), (423, 71), (543, 278)',H5,1992-02-25
'(975, 713), (588, 338), (373, 293), (952, 320)',H10,1991-07-22
'(809, 602), (847, 199), (267, 836), (57, 695)',H12,1992-02-26
'(203, 151), (277, 916), (684, 322), (46, 283)',H1,1991-04-22
'(711, 449), (20, 439), (329, 302), (149, 409)',H11,1998-04-08
'(907, 864), (353, 64), (983, 563), (266, 619)',H1,1991-11-21
'(60, 319), (77, 565), (891, 802), (431, 674)',H11,1990-03-27
'(962, 909), (589, 660), (519, 948), (202, 469)',H3,1998-04-07
'(576, 700), (505, 32), (400, 240), (28, 939)',H13,2000-02-14
'(826, 944), (445, 765), (435, 798), (528, 187)',H9,1992-07-07
'(541, 186), (805, 708), (806, 288), (341, 6)',H9,2000-05-08
'(7, 878), (420, 364), (204, 917), (816, 117)',H17,1997-01-27
'(81, 511), (74, 873), (212, 691), (522, 708)',H10,1991-08-22
'(522, 101), (51, 564), (362, 352), (361, 501)',H8,1999-03-31
'(82, 244), (249, 185), (853, 144), (425, 356)',H12,1996-05-27
'(365, 717), (167, 288), (713, 514), (21, 147)',H19,1992-01-13
'(175, 330), (975, 625), (606, 844), (247, 922)',H10,1990-10-13
'(295, 112), (40, 14), (577, 420), (807, 487)',H4,2000-01-05
'(644, 587), (157, 416), (814, 774), (911, 312)',H8,1993-07-08
'(202, 395), (612, 233), (863, 224), (398, 474)',H3,1990-08-17
'(992, 765), (170, 911), (871, 979), (537, 428)',H13,1998-08-19
'(854, 588), (195, 710), (493, 427), (978, 458)',H12,1997-05-22
'(965, 618), (778, 660), (323, 946), (591, 275)',H18,1990-12-20
'(138, 476), (429, 172), (674, 485), (512, 18)',H2,1998-02-24
'(386, 765), (769, 188), (655, 960), (673, 0)',H5,2000-03-11
'(515, 436), (720, 775), (329, 616), (760, 250)',H15,1999-10-07
'(935, 688), (484, 185), (565, 992), (925, 383)',H3,1992-08-27
'(698, 900), (790, 382), (173, 115), (892, 328)',H11,1998-11-31
'(488, 912), (974, 754), (104, 137), (802, 195)',H11,1995-12-10
'(86, 954), (701, 272), (299, 96), (806, 657)',H19,1992-03-15
'(862, 686), (910, 185), (810, 443), (533, 640)',H5,1990-11-15
'(456, 88), (684, 199), (261, 456), (836, 518)',H8,1990-04-27
'(838, 986), (364, 582), (953, 551), (991, 761)',H2,2000-03-30
'(435, 353), (564, 835), (602, 564), (610, 341)',H17,1992-11-24
'(691, 460), (635, 405), (948, 976), (239, 39)',H12,1999-04-16
'(423, 486), (682, 120), (946, 508), (943, 996)',H10,2000-06-09
'(427, 535), (954, 968), (533, 566), (930, 997)',H4,1993-04-13
'(625, 947), (267, 495), (159, 29), (794, 604)',H14,1995-07-05
'(356, 351), (694, 139), (295, 638), (508, 53)',H14,1991-12-31
'(487, 391), (253, 72), (69, 259), (775, 540)',H11,1992-08-04
'(977, 60), (403, 978), (256, 447), (244, 130)',H7,1994-07-14
'(742, 622), (750, 962), (347, 70), (772, 816)',H19,1992-11-03
'(797, 475), (547, 418), (897, 369), (246, 629)',H19,1997-12-31
'(376, 279), (826, 488), (434, 21), (106, 197)',H4,1993-02-21
'(185, 682), (624, 798), (139, 121), (37, 824)',H18,1997-01-08
'(69, 226), (939, 536), (352, 637), (649, 96)',H8,1999-05-25
'(290, 858), (491, 247), (798, 217), (364, 418)',H9,1999-09-31
'(61, 600), (505, 879), (743, 847), (885, 60)',H1,1996-06-13
'(66, 288), (60, 486), (734, 647), (8, 494)',H1,1998-06-01
'(514, 34), (869, 128), (773, 773), (259, 754)',H1,1990-09-24
'(823, 3), (824, 881), (724, 578), (686, 174)',H7,1993-01-16
'(146, 525), (196, 803), (284, 685), (737, 820)',H12,1993-08-14
'(416, 128), (469, 856), (184, 724), (20, 577)',H7,1995-08-31
'(903, 622), (173, 547), (742, 916), (730, 600)',H11,1996-04-24
'(15, 488), (966, 75), (555, 986), (456, 468)',H17,1990-08-03
'(430, 127), (315, 794), (322, 787), (236, 899)',H9,1999-06-06
'(167, 756), (893, 264), (995, 823), (949, 649)',H3,2000-06-26
'(858, 434), (96, 206), (916, 51), (282, 895)',H11,1997-03-29
'(872, 425), (457, 432), (40, 228), (823, 694)',H4,1995-10-21
'(376, 301), (837, 125), (228, 577), (175, 379)',H12,1995-06-12
'(798, 773), (636, 482), (225, 800), (892, 476)',H13,2000-11-13
'(110, 25), (980, 430), (602, 347), (512, 834)',H15,1996-07-02
'(895, 650), (650, 703), (482, 939), (751, 478)',H18,1998-11-14
'(696, 179), (657, 822), (574, 5), (607, 904)',H1,1997-12-04
'(385, 887), (26, 914), (392, 684), (713, 830)',H5,1992-04-27
'(408, 388), (150, 458), (246, 117), (165, 625)',H13,1993-02-25
'(232, 28), (179, 845), (416, 461), (585, 397)',H6,1997-10-08
'(211, 535), (491, 203), (607, 834), (643, 323)',H12,1992-02-05
'(42, 558), (203, 35), (406, 222), (989, 179)',H2,1990-10-08
'(118, 64), (931, 318), (651, 4), (189, 191)',H7,1999-09-02
'(13, 948), (951, 991), (410, 899), (862, 901)',H4,1991-01-31
'(641, 207), (618, 466), (475, 842), (142, 345)',H13,2000-05-14
'(881, 479), (923, 865), (650, 715), (899, 141)',H17,1990-11-14
'(132, 690), (241, 162), (776, 618), (817, 428)',H18,1991-10-24
'(646, 418), (21, 974), (441, 341), (298, 908)',H11,1990-10-29
'(74, 622), (77, 148), (643, 213), (777, 52)',H14,1992-11-23
'(909, 902), (646, 105), (744, 635), (88, 17)',H13,1993-03-01
'(593, 611), (424, 992), (150, 46), (926, 461)',H2,1997-05-17
'(653, 232), (86, 420), (90, 752), (693, 868)',H17,1994-01-11
'(885, 981), (843, 901), (445, 13), (393, 320)',H11,1996-02-20
'(800, 919), (762, 201), (201, 10), (256, 348)',H19,1996-06-30
'(681, 243), (532, 358), (125, 714), (411, 431)',H4,1992-02-06
'(307, 997), (85, 359), (768, 295), (637, 502)',H10,1998-11-10
'(289, 796), (459, 744), (936, 753), (459, 468)',H9,1990-12-13
'(165, 490), (172, 33), (190, 207), (150, 114)',H9,1991-08-26
'(307, 215), (215, 361), (198, 502), (914, 308)',H9,1994-05-19
'(464, 261), (304, 122), (820, 944), (994, 993)',H3,1999-05-31
'(523, 82), (501, 971), (399, 804), (661, 444)',H11,1996-12-26
'(490, 742), (951, 955), (756, 904), (616, 396)',H17,1992-10-07
'(600, 514), (907, 368), (371, 519), (222, 165)',H15,2000-02-06
'(758, 227), (104, 618), (767, 658), (155, 704)',H4,1993-04-15
'(544, 949), (515, 985), (547, 404), (132, 215)',H16,1997-05-27
'(562, 940), (549, 882), (718, 433), (944, 301)',H12,1997-02-25
'(648, 326), (704, 932), (996, 635), (422, 72)',H2,1995-04-30
'(189, 761), (402, 617), (274, 851), (256, 188)',H12,1997-10-23
'(106, 38), (519, 32), (502, 774), (998, 841)',H11,1996-11-17
'(915, 8), (132, 238), (461, 505), (378, 873)',H13,2000-05-08
'(343, 460), (620, 598), (508, 217), (268, 31)',H2,1992-06-20
'(385, 514), (662, 2), (131, 195), (25, 295)',H11,1990-02-02
'(731, 941), (995, 721), (497, 683), (255, 902)',H6,1996-05-18
'(510, 150), (680, 484), (395, 628), (206, 331)',H18,1996-08-22
'(608, 148), (184, 332), (646, 865), (609, 957)',H16,1996-12-14
'(817, 926), (553, 327), (712, 83), (710, 395)',H11,1992-09-31
'(66, 357), (73, 532), (529, 352), (969, 497)',H14,1990-08-05
'(147, 604), (784, 300), (301, 600), (687, 240)',H6,1992-10-31
'(689, 951), (685, 135), (49, 665), (264, 817)',H1,1997-06-10
'(770, 623), (217, 772), (591, 586), (59, 62)',H9,1994-12-03
'(948, 44), (742, 350), (897, 802), (397, 966)',H19,1992-06-16
'(713, 791), (984, 385), (210, 631), (911, 907)',H15,1991-05-19
'(948, 361), (689, 796), (435, 278), (859, 748)',H15,2000-01-25
'(393, 109), (96, 263), (997, 641), (904, 110)',H16,1994-02-15
'(356, 470), (952, 675), (373, 402), (569, 259)',H17,1991-01-06
'(516, 862), (797, 35), (196, 917), (619, 966)',H18,1997-05-17
'(703, 499), (410, 934), (300, 379), (857, 790)',H17,1993-01-11
'(700, 665), (131, 79), (603, 388), (999, 41)',H5,1999-12-23
'(880, 583), (306, 657), (535, 913), (793, 692)',H3,1993-05-25
'(812, 229), (458, 172), (104, 774), (427, 506)',H8,1994-01-04
'(415, 284), (871, 523), (453, 869), (538, 5)',H18,1996-03-11
'(778, 218), (526, 792), (734, 984), (227, 434)',H12,1990-12-11
'(701, 28), (282, 974), (348, 312), (786, 454)',H4,1993-08-30
'(231, 754), (647, 94), (375, 981), (733, 791)',H12,1992-05-22
'(137, 147), (554, 814), (525, 311), (181, 545)',H3,1990-12-11
'(303, 763), (859, 259), (365, 348), (769, 174)',H5,2000-12-28
'(833, 453), (428, 636), (253, 895), (326, 113)',H2,1999-11-24
'(347, 650), (137, 143), (546, 640), (34, 779)',H1,2000-12-04
'(912, 869), (663, 837), (175, 179), (288, 414)',H18,1990-10-13
'(245, 799), (729, 108), (123, 164), (152, 159)',H12,1999-09-20
'(747, 989), (979, 656), (289, 984), (647, 721)',H2,1995-05-12
'(32, 945), (210, 670), (818, 758), (133, 343)',H3,1990-12-12
'(665, 559), (385, 376), (214, 504), (113, 116)',H18,1998-06-09
'(241, 199), (710, 353), (90, 548), (183, 20)',H4,1996-04-20
'(546, 579), (292, 478), (326, 519), (727, 344)',H2,1997-01-18
'(221, 134), (504, 5), (896, 217), (685, 410)',H1,1998-11-04
'(673, 576), (811, 67), (675, 666), (459, 707)',H5,1999-02-15
'(917, 19), (638, 875), (46, 738), (470, 300)',H12,1992-06-06
'(487, 346), (882, 379), (138, 224), (269, 834)',H12,1996-07-15
'(624, 117), (883, 783), (713, 406), (641, 791)',H8,1997-01-24
'(82, 108), (813, 972), (521, 690), (507, 670)',H2,1995-11-18
'(808, 819), (865, 994), (54, 302), (424, 213)',H8,1998-12-22
'(831, 897), (183, 249), (156, 784), (464, 780)',H14,1999-01-31
'(537, 106), (735, 695), (285, 768), (402, 132)',H1,1991-06-17
'(411, 533), (248, 585), (471, 974), (579, 94)',H4,1996-01-05
'(8, 581), (442, 441), (279, 771), (357, 581)',H13,1992-11-30
'(199, 385), (935, 152), (535, 123), (212, 129)',H2,1990-11-15
'(29, 522), (178, 757), (198, 638), (214, 270)',H3,1996-06-30
'(621, 374), (175, 682), (264, 927), (927, 835)',H12,1993-12-11
'(109, 568), (852, 264), (471, 194), (69, 529)',H15,2000-07-03
'(664, 572), (832, 395), (809, 235), (550, 952)',H17,1997-07-28
'(783, 466), (670, 562), (622, 681), (344, 112)',H2,1995-03-10
'(671, 983), (636, 24), (849, 961), (373, 168)',H16,1995-06-23
'(294, 290), (80, 941), (100, 559), (870, 484)',H5,1998-12-02
'(823, 27), (408, 16), (581, 348), (273, 407)',H18,1995-12-30
'(203, 229), (909, 314), (576, 937), (623, 945)',H14,1990-04-12
'(653, 334), (575, 960), (893, 597), (755, 43)',H5,1996-09-29
'(278, 774), (305, 179), (386, 304), (803, 363)',H6,1991-09-01
'(732, 509), (700, 107), (678, 706), (566, 600)',H16,1991-07-15
'(220, 390), (667, 770), (709, 369), (845, 806)',H17,2000-11-16
'(552, 278), (541, 304), (58, 598), (759, 153)',H17,1996-12-25
'(115, 279), (243, 441), (666, 925), (964, 601)',H8,1998-08-05
'(26, 335), (308, 936), (193, 975), (961, 378)',H8,1997-07-04
'(805, 420), (253, 611), (549, 754), (425, 538)',H17,1997-03-14
'(261, 519), (341, 313), (375, 581), (71, 929)',H2,1999-02-27
'(969, 735), (136, 364), (997, 76), (482, 976)',H16,1991-01-05
'(507, 445), (407, 360), (259, 399), (299, 503)',H4,1992-09-01
'(104, 171), (0, 84), (101, 443), (853, 604)',H3,1998-10-01
'(823, 321), (217, 9), (792, 723), (813, 686)',H8,1996-02-24
'(232, 596), (319, 289), (78, 413), (581, 503)',H3,1993-06-26
'(806, 513), (859, 272), (860, 280), (73, 274)',H8,1992-08-21
'(231, 418), (81, 913), (741, 560), (360, 500)',H1,1995-11-07
'(469, 579), (559, 572), (218, 883), (97, 897)',H6,1995-11-03
'(443, 91), (878, 14), (702, 76), (686, 655)',H3,1999-02-01
'(629, 808), (437, 350), (626, 163), (811, 202)',H8,1992-10-21
'(367, 99), (674, 676), (118, 76), (708, 174)',H18,1999-11-28
'(342, 47), (537, 968), (902, 151), (482, 619)',H3,1995-01-12
'(146, 307), (719, 962), (903, 909), (910, 77)',H2,1998-03-20
'(524, 92), (256, 16), (755, 301), (391, 938)',H8,1993-09-10
'(216, 602), (149, 809), (580, 61), (742, 996)',H9,1991-03-04
'(701, 180), (621, 759), (669, 99), (724, 912)',H9,1991-03-26
'(362, 486), (912, 981), (367, 429), (986, 698)',H19,1996-12-09
'(697, 816), (553, 252), (176, 22), (586, 177)',H7,1999-06-23
'(652, 835), (442, 342), (729, 299), (287, 632)',H8,1992-04-20
'(764, 656), (702, 105), (458, 366), (138, 197)',H16,1996-12-20
'(703, 885), (615, 49), (413, 253), (937, 850)',H16,1991-04-20
'(951, 270), (569, 183), (784, 238), (829, 442)',H2,1996-01-18
'(788, 220), (817, 638), (3, 351), (879, 977)',H4,1997-05-08
'(49, 261), (875, 3), (92, 617), (446, 883)',H4,1993-11-21
'(34, 929), (524, 367), (32, 892), (847, 757)',H15,1994-05-01
'(422, 902), (512, 387), (775, 823), (954, 413)',H7,1999-08-22
'(595, 495), (150, 679), (244, 387), (687, 354)',H13,1998-06-14
'(448, 520), (268, 660), (362, 271), (468, 303)',H19,1994-04-16
'(894, 734), (706, 887), (899, 390), (454, 180)',H13,1998-01-03
'(725, 919), (152, 889), (263, 40), (713, 463)',H15,1991-01-29
'(4, 657), (635, 622), (982, 293), (974, 987)',H12,2000-10-12
'(416, 636), (574, 460), (697, 850), (89, 279)',H3,2000-11-29
'(999, 825), (987, 16), (483, 906), (172, 311)',H10,1993-03-26
'(195, 644), (646, 653), (102, 908), (715, 313)',H6,1998-03-27
'(803, 331), (996, 455), (45, 869), (823, 882)',H3,1992-09-26
